Date,Vehicle_Number,Previous_Node,Origin_Type,Vehicle_Size,Arrival_Time,Volume,Dock_Capacity,Required_Docks,Hour
2024-03-08,VH1022,PNQX->NCRU,Longhaul,32ft,11:12,5663,1000,6,11
2024-03-08,VH1023,LKOX->NCRU,Longhaul,32ft,15:49,8653,1000,9,15
2024-03-08,VH1024,GZBX->NCRU,Milkrun,17ft,15:26,1273,1000,2,15
2024-03-08,VH1025,NDLX->NCRU,Milkrun,24ft,18:50,726,1000,1,18
2024-03-08,VH1026,PATX->NCRU,Longhaul,32ft,14:16,6938,1000,7,14
2024-03-08,VH1027,LJP->NCRU,Milkrun,24ft,21:59,959,1000,1,21
2024-03-08,VH1028,NDLX->NCRU,Milkrun,14ft,15:18,1337,1000,2,15
2024-03-08,VH1029,LJP->NCRU,Milkrun,14ft,11:55,1473,1000,2,11
2024-03-08,VH1030,NDLX->NCRU,Milkrun,14ft,18:21,1306,1000,2,18
2024-03-08,VH1031,MJAX->NCRU,Longhaul,32ft,14:44,8944,1000,9,14
2024-03-08,VH1032,MJAX->NCRU,Longhaul,32ft,17:56,7180,1000,8,17
2024-03-08,VH1033,HYDX->NCRU,Longhaul,32ft,20:44,7027,1000,8,20
2024-03-08,VH1034,KRL->NCRU,Milkrun,14ft,15:01,1000,1000,1,15
2024-03-08,VH1035,BLRX->NCRU,Longhaul,32ft,16:24,5400,1000,6,16
2024-03-08,VH1036,LJP->NCRU,Milkrun,24ft,20:04,705,1000,1,20
2024-03-08,VH1037,GZBX->NCRU,Milkrun,14ft,17:26,1256,1000,2,17
2024-03-08,VH1038,ROHX->NCRU,Milkrun,14ft,21:23,1107,1000,2,21
2024-03-08,VH1039,LKOX->NCRU,Longhaul,32ft,14:05,8695,1000,9,14
2024-03-08,VH1040,BLRX->NCRU,Longhaul,32ft,17:31,7305,1000,8,17
2024-03-08,VH1041,GZBX->NCRU,Milkrun,14ft,07:31,918,1000,1,7
2024-03-08,VH1042,BLRX->NCRU,Longhaul,32ft,08:58,8880,1000,9,8
2024-03-08,VH1043,MJAX->NCRU,Longhaul,32ft,15:02,7890,1000,8,15
2024-03-08,VH1044,GZBX->NCRU,Milkrun,24ft,01:01,1469,1000,2,1
2024-03-08,VH1045,NDLX->NCRU,Milkrun,24ft,12:19,1327,1000,2,12
2024-03-08,VH1046,PNQX->NCRU,Longhaul,32ft,00:07,5913,1000,6,0
2024-03-08,VH1047,NDLX->NCRU,Milkrun,24ft,16:23,972,1000,1,16
2024-03-08,VH1048,KRL->NCRU,Milkrun,17ft,10:45,1456,1000,2,10
2024-03-08,VH1049,LJP->NCRU,Milkrun,14ft,02:27,753,1000,1,2
2024-03-08,VH1050,LJP->NCRU,Milkrun,17ft,07:04,1373,1000,2,7
2024-03-08,VH1051,LJP->NCRU,Milkrun,14ft,12:24,1028,1000,2,12
2024-03-08,VH1052,PATX->NCRU,Longhaul,32ft,06:39,9006,1000,10,6
2024-03-08,VH1053,NDLX->NCRU,Milkrun,14ft,22:19,1288,1000,2,22
2024-03-08,VH1054,PATX->NCRU,Longhaul,32ft,14:48,7923,1000,8,14
2024-03-08,VH1055,NDLX->NCRU,Milkrun,17ft,21:11,887,1000,1,21
2024-03-08,VH1056,LJP->NCRU,Milkrun,24ft,11:26,1045,1000,2,11
2024-03-08,VH1057,PATX->NCRU,Longhaul,32ft,15:14,7872,1000,8,15
2024-03-08,VH1058,ROHX->NCRU,Milkrun,17ft,00:06,1226,1000,2,0
2024-03-08,VH1059,LKOX->NCRU,Longhaul,32ft,02:09,7058,1000,8,2
2024-03-08,VH1060,KRL->NCRU,Milkrun,17ft,13:45,1368,1000,2,13
2024-03-08,VH1061,BLRX->NCRU,Longhaul,32ft,14:18,8441,1000,9,14
2024-03-08,VH1062,NDLX->NCRU,Milkrun,24ft,02:29,1244,1000,2,2
2024-03-08,VH1063,PNQX->NCRU,Longhaul,32ft,06:05,6684,1000,7,6
2024-03-08,VH1064,ROHX->NCRU,Milkrun,17ft,15:51,969,1000,1,15
2024-03-08,VH1065,BLRX->NCRU,Longhaul,32ft,17:13,7159,1000,8,17
2024-03-08,VH1066,NDLX->NCRU,Milkrun,14ft,02:22,847,1000,1,2
2024-03-08,VH1067,MJAX->NCRU,Longhaul,32ft,09:15,9413,1000,10,9
2024-03-08,VH1068,LJP->NCRU,Milkrun,24ft,16:47,1445,1000,2,16
2024-03-08,VH1069,LKOX->NCRU,Longhaul,32ft,18:35,8611,1000,9,18
2024-03-08,VH1070,LJP->NCRU,Milkrun,14ft,14:16,1343,1000,2,14
2024-03-08,VH1071,LJP->NCRU,Milkrun,24ft,03:13,1204,1000,2,3
2024-03-08,VH1072,GZBX->NCRU,Milkrun,14ft,06:19,1102,1000,2,6
2024-03-08,VH1073,LJP->NCRU,Milkrun,24ft,14:15,1049,1000,2,14
2024-03-08,VH1074,MJAX->NCRU,Longhaul,32ft,17:00,5398,1000,6,17
2024-03-08,VH1075,MJAX->NCRU,Longhaul,32ft,14:39,7810,1000,8,14
2024-03-08,VH1076,BLRX->NCRU,Longhaul,32ft,01:09,6561,1000,7,1
2024-03-08,VH1077,NDLX->NCRU,Milkrun,24ft,03:50,1014,1000,2,3
2024-03-08,VH1078,LJP->NCRU,Milkrun,17ft,01:05,832,1000,1,1
2024-03-08,VH1079,KRL->NCRU,Milkrun,24ft,16:37,806,1000,1,16
2024-03-08,VH1080,HYDX->NCRU,Longhaul,32ft,22:40,8220,1000,9,22
2024-03-08,VH1081,MJAX->NCRU,Longhaul,32ft,15:43,6287,1000,7,15
2024-03-08,VH1082,NDLX->NCRU,Milkrun,24ft,00:37,1356,1000,2,0
2024-03-08,VH1083,ROHX->NCRU,Milkrun,24ft,22:56,1033,1000,2,22
2024-03-08,VH1084,ROHX->NCRU,Milkrun,14ft,16:43,1407,1000,2,16
2024-03-08,VH1085,HYDX->NCRU,Longhaul,32ft,04:38,9478,1000,10,4
2024-03-08,VH1086,GZBX->NCRU,Milkrun,17ft,04:46,1242,1000,2,4
2024-03-08,VH1087,NDLX->NCRU,Milkrun,24ft,15:13,1215,1000,2,15
2024-03-08,VH1088,HYDX->NCRU,Longhaul,32ft,13:12,7131,1000,8,13
2024-03-08,VH1089,MJAX->NCRU,Longhaul,32ft,07:51,5611,1000,6,7
2024-03-08,VH1090,GZBX->NCRU,Milkrun,17ft,14:19,1144,1000,2,14
2024-03-08,VH1091,LKOX->NCRU,Longhaul,32ft,16:37,6323,1000,7,16
2024-03-08,VH1092,MJAX->NCRU,Longhaul,32ft,01:56,8493,1000,9,1
2024-03-08,VH1093,ROHX->NCRU,Milkrun,14ft,18:51,893,1000,1,18
2024-03-08,VH1094,MJAX->NCRU,Longhaul,32ft,12:37,9194,1000,10,12
2024-03-08,VH1095,KRL->NCRU,Milkrun,17ft,15:11,823,1000,1,15
2024-03-08,VH1096,GZBX->NCRU,Milkrun,17ft,15:11,1368,1000,2,15
2024-03-08,VH1097,NDLX->NCRU,Milkrun,17ft,14:09,1432,1000,2,14
2024-03-08,VH1098,ROHX->NCRU,Milkrun,24ft,15:13,1094,1000,2,15
2024-03-08,VH1099,PATX->NCRU,Longhaul,32ft,13:03,6509,1000,7,13
2024-03-08,VH1100,NDLX->NCRU,Milkrun,17ft,16:02,708,1000,1,16
2024-03-08,VH1101,PNQX->NCRU,Longhaul,32ft,14:13,6395,1000,7,14
2024-03-08,VH1102,GZBX->NCRU,Milkrun,24ft,13:27,724,1000,1,13
2024-03-08,VH1103,HYDX->NCRU,Longhaul,32ft,13:53,9163,1000,10,13
2024-03-09,VH1104,LJP->NCRU,Milkrun,17ft,02:00,1007,1000,2,2
2024-03-09,VH1105,LJP->NCRU,Milkrun,24ft,15:13,986,1000,1,15
2024-03-09,VH1106,KRL->NCRU,Milkrun,17ft,17:17,1101,1000,2,17
2024-03-09,VH1107,KRL->NCRU,Milkrun,17ft,17:59,1199,1000,2,17
2024-03-09,VH1108,LJP->NCRU,Milkrun,24ft,22:32,858,1000,1,22
2024-03-09,VH1109,LJP->NCRU,Milkrun,17ft,20:31,986,1000,1,20
2024-03-09,VH1110,HYDX->NCRU,Longhaul,32ft,09:16,6548,1000,7,9
2024-03-09,VH1111,PNQX->NCRU,Longhaul,32ft,13:16,6085,1000,7,13
2024-03-09,VH1112,PATX->NCRU,Longhaul,32ft,10:57,8550,1000,9,10
2024-03-09,VH1113,HYDX->NCRU,Longhaul,32ft,11:16,5795,1000,6,11
2024-03-09,VH1114,ROHX->NCRU,Milkrun,14ft,09:13,863,1000,1,9
2024-03-09,VH1115,HYDX->NCRU,Longhaul,32ft,16:05,5471,1000,6,16
2024-03-09,VH1116,ROHX->NCRU,Milkrun,14ft,13:59,1203,1000,2,13
2024-03-09,VH1117,BLRX->NCRU,Longhaul,32ft,17:37,5628,1000,6,17
2024-03-09,VH1118,ROHX->NCRU,Milkrun,17ft,15:25,987,1000,1,15
2024-03-09,VH1119,BLRX->NCRU,Longhaul,32ft,15:26,6680,1000,7,15
2024-03-09,VH1120,PATX->NCRU,Longhaul,32ft,15:50,5094,1000,6,15
2024-03-09,VH1121,LJP->NCRU,Milkrun,24ft,12:17,1053,1000,2,12
2024-03-09,VH1122,HYDX->NCRU,Longhaul,32ft,10:57,9455,1000,10,10
2024-03-09,VH1123,LJP->NCRU,Milkrun,14ft,04:57,1185,1000,2,4
2024-03-09,VH1124,LKOX->NCRU,Longhaul,32ft,01:58,9268,1000,10,1
2024-03-09,VH1125,LKOX->NCRU,Longhaul,32ft,00:37,6499,1000,7,0
2024-03-09,VH1126,MJAX->NCRU,Longhaul,32ft,18:50,8598,1000,9,18
2024-03-09,VH1127,PATX->NCRU,Longhaul,32ft,06:23,5255,1000,6,6
2024-03-09,VH1128,GZBX->NCRU,Milkrun,14ft,15:07,1233,1000,2,15
2024-03-09,VH1129,NDLX->NCRU,Milkrun,17ft,17:54,751,1000,1,17
2024-03-09,VH1130,ROHX->NCRU,Milkrun,17ft,11:26,1139,1000,2,11
2024-03-09,VH1131,GZBX->NCRU,Milkrun,17ft,15:42,808,1000,1,15
2024-03-09,VH1132,LJP->NCRU,Milkrun,14ft,23:29,842,1000,1,23
2024-03-09,VH1133,KRL->NCRU,Milkrun,14ft,14:43,1245,1000,2,14
2024-03-09,VH1134,LJP->NCRU,Milkrun,24ft,13:24,715,1000,1,13
2024-03-09,VH1135,GZBX->NCRU,Milkrun,17ft,16:48,723,1000,1,16
2024-03-09,VH1136,GZBX->NCRU,Milkrun,14ft,15:25,828,1000,1,15
2024-03-09,VH1137,NDLX->NCRU,Milkrun,14ft,18:02,1100,1000,2,18
2024-03-09,VH1138,MJAX->NCRU,Longhaul,32ft,08:51,8211,1000,9,8
2024-03-09,VH1139,LJP->NCRU,Milkrun,14ft,18:07,1331,1000,2,18
2024-03-09,VH1140,MJAX->NCRU,Longhaul,32ft,09:46,5520,1000,6,9
2024-03-09,VH1141,KRL->NCRU,Milkrun,17ft,11:32,1471,1000,2,11
2024-03-09,VH1142,KRL->NCRU,Milkrun,14ft,15:57,825,1000,1,15
2024-03-09,VH1143,LJP->NCRU,Milkrun,17ft,05:50,1080,1000,2,5
2024-03-09,VH1144,GZBX->NCRU,Milkrun,24ft,20:54,991,1000,1,20
2024-03-09,VH1145,LJP->NCRU,Milkrun,24ft,16:29,819,1000,1,16
2024-03-09,VH1146,PNQX->NCRU,Longhaul,32ft,19:52,8065,1000,9,19
2024-03-09,VH1147,BLRX->NCRU,Longhaul,32ft,06:22,6973,1000,7,6
2024-03-09,VH1148,LJP->NCRU,Milkrun,17ft,22:30,1332,1000,2,22
2024-03-09,VH1149,BLRX->NCRU,Longhaul,32ft,11:11,5650,1000,6,11
2024-03-09,VH1150,KRL->NCRU,Milkrun,17ft,02:06,1446,1000,2,2
2024-03-09,VH1151,PNQX->NCRU,Longhaul,32ft,18:20,7580,1000,8,18
2024-03-09,VH1152,KRL->NCRU,Milkrun,24ft,18:49,787,1000,1,18
2024-03-09,VH1153,BLRX->NCRU,Longhaul,32ft,03:17,7776,1000,8,3
2024-03-09,VH1154,LJP->NCRU,Milkrun,17ft,00:02,1268,1000,2,0
2024-03-09,VH1155,NDLX->NCRU,Milkrun,24ft,16:02,1014,1000,2,16
2024-03-09,VH1156,NDLX->NCRU,Milkrun,14ft,11:53,1256,1000,2,11
2024-03-09,VH1157,MJAX->NCRU,Longhaul,32ft,19:23,7111,1000,8,19
2024-03-09,VH1158,HYDX->NCRU,Longhaul,32ft,18:19,9319,1000,10,18
2024-03-09,VH1159,MJAX->NCRU,Longhaul,32ft,21:42,9450,1000,10,21
2024-03-09,VH1160,ROHX->NCRU,Milkrun,14ft,19:53,1344,1000,2,19
2024-03-09,VH1161,NDLX->NCRU,Milkrun,17ft,18:50,1478,1000,2,18
2024-03-09,VH1162,ROHX->NCRU,Milkrun,17ft,15:59,1191,1000,2,15
2024-03-09,VH1163,LJP->NCRU,Milkrun,17ft,18:00,1213,1000,2,18
2024-03-09,VH1164,HYDX->NCRU,Longhaul,32ft,11:18,8816,1000,9,11
2024-03-09,VH1165,KRL->NCRU,Milkrun,24ft,22:32,972,1000,1,22
2024-03-09,VH1166,HYDX->NCRU,Longhaul,32ft,16:43,5574,1000,6,16
2024-03-09,VH1167,PATX->NCRU,Longhaul,32ft,17:35,5919,1000,6,17
2024-03-09,VH1168,ROHX->NCRU,Milkrun,14ft,12:52,1304,1000,2,12
2024-03-09,VH1169,LKOX->NCRU,Longhaul,32ft,08:33,5706,1000,6,8
2024-03-09,VH1170,ROHX->NCRU,Milkrun,14ft,05:09,1199,1000,2,5
2024-03-09,VH1171,GZBX->NCRU,Milkrun,24ft,13:11,1199,1000,2,13
2024-03-09,VH1172,MJAX->NCRU,Longhaul,32ft,17:04,8076,1000,9,17
2024-03-09,VH1173,MJAX->NCRU,Longhaul,32ft,06:31,8004,1000,9,6
2024-03-09,VH1174,PATX->NCRU,Longhaul,32ft,16:38,8554,1000,9,16
2024-03-09,VH1175,MJAX->NCRU,Longhaul,32ft,18:30,8513,1000,9,18
2024-03-09,VH1176,NDLX->NCRU,Milkrun,14ft,16:44,889,1000,1,16
2024-03-09,VH1177,LJP->NCRU,Milkrun,24ft,20:35,825,1000,1,20
2024-03-09,VH1178,MJAX->NCRU,Longhaul,32ft,15:49,6621,1000,7,15
2024-03-09,VH1179,BLRX->NCRU,Longhaul,32ft,01:48,5938,1000,6,1
2024-03-09,VH1180,MJAX->NCRU,Longhaul,32ft,12:40,7285,1000,8,12
2024-03-09,VH1181,BLRX->NCRU,Longhaul,32ft,10:19,7104,1000,8,10
2024-03-09,VH1182,KRL->NCRU,Milkrun,17ft,10:02,908,1000,1,10
2024-03-09,VH1183,HYDX->NCRU,Longhaul,32ft,12:21,5502,1000,6,12
2024-03-09,VH1184,PNQX->NCRU,Longhaul,32ft,18:48,6033,1000,7,18
2024-03-09,VH1185,LJP->NCRU,Milkrun,14ft,11:06,875,1000,1,11
2024-03-09,VH1186,BLRX->NCRU,Longhaul,32ft,23:34,6691,1000,7,23
2024-03-09,VH1187,LKOX->NCRU,Longhaul,32ft,08:34,7091,1000,8,8
2024-03-09,VH1188,PNQX->NCRU,Longhaul,32ft,17:50,9452,1000,10,17
2024-03-09,VH1189,GZBX->NCRU,Milkrun,24ft,15:29,827,1000,1,15
2024-03-09,VH1190,PATX->NCRU,Longhaul,32ft,17:46,8149,1000,9,17
2024-03-09,VH1191,KRL->NCRU,Milkrun,17ft,17:13,1199,1000,2,17
2024-03-09,VH1192,LJP->NCRU,Milkrun,17ft,17:18,921,1000,1,17
2024-03-09,VH1193,LJP->NCRU,Milkrun,14ft,14:10,898,1000,1,14
2024-03-09,VH1194,KRL->NCRU,Milkrun,14ft,03:22,1371,1000,2,3
2024-03-09,VH1195,MJAX->NCRU,Longhaul,32ft,02:58,6028,1000,7,2
2024-03-09,VH1196,ROHX->NCRU,Milkrun,24ft,02:49,1488,1000,2,2
2024-03-09,VH1197,PNQX->NCRU,Longhaul,32ft,18:06,8615,1000,9,18
2024-03-09,VH1198,PATX->NCRU,Longhaul,32ft,06:13,8977,1000,9,6
2024-03-09,VH1199,BLRX->NCRU,Longhaul,32ft,06:16,8841,1000,9,6
2024-03-09,VH1200,KRL->NCRU,Milkrun,24ft,03:07,1496,1000,2,3
2024-03-09,VH1201,LJP->NCRU,Milkrun,14ft,12:41,1145,1000,2,12
2024-03-09,VH1202,KRL->NCRU,Milkrun,17ft,18:23,1396,1000,2,18
2024-03-09,VH1203,PNQX->NCRU,Longhaul,32ft,06:43,5002,1000,6,6
2024-03-09,VH1204,GZBX->NCRU,Milkrun,14ft,01:12,1493,1000,2,1
2024-03-09,VH1205,GZBX->NCRU,Milkrun,24ft,13:08,876,1000,1,13
2024-03-09,VH1206,KRL->NCRU,Milkrun,17ft,15:57,1275,1000,2,15
2024-03-09,VH1207,ROHX->NCRU,Milkrun,24ft,21:56,1174,1000,2,21
2024-03-09,VH1208,PNQX->NCRU,Longhaul,32ft,16:26,7945,1000,8,16
2024-03-09,VH1209,PNQX->NCRU,Longhaul,32ft,02:57,7789,1000,8,2
2024-03-09,VH1210,ROHX->NCRU,Milkrun,24ft,03:48,1372,1000,2,3
2024-03-09,VH1211,KRL->NCRU,Milkrun,24ft,17:40,1402,1000,2,17
2024-03-09,VH1212,LJP->NCRU,Milkrun,14ft,12:00,817,1000,1,12
2024-03-09,VH1213,NDLX->NCRU,Milkrun,17ft,19:54,1255,1000,2,19
2024-03-09,VH1214,GZBX->NCRU,Milkrun,14ft,11:37,1484,1000,2,11
2024-03-09,VH1215,NDLX->NCRU,Milkrun,17ft,15:17,1445,1000,2,15
2024-03-09,VH1216,LJP->NCRU,Milkrun,24ft,16:14,1230,1000,2,16
2024-03-09,VH1217,ROHX->NCRU,Milkrun,24ft,15:52,1003,1000,2,15
2024-03-09,VH1218,GZBX->NCRU,Milkrun,24ft,19:07,1180,1000,2,19
2024-03-09,VH1219,BLRX->NCRU,Longhaul,32ft,00:46,5130,1000,6,0
2024-03-09,VH1220,LJP->NCRU,Milkrun,24ft,18:50,1042,1000,2,18
2024-03-09,VH1221,PNQX->NCRU,Longhaul,32ft,16:20,6156,1000,7,16
2024-03-09,VH1222,BLRX->NCRU,Longhaul,32ft,06:22,5195,1000,6,6
2024-03-09,VH1223,KRL->NCRU,Milkrun,14ft,05:02,1432,1000,2,5
2024-03-09,VH1224,PATX->NCRU,Longhaul,32ft,23:09,7955,1000,8,23
2024-03-09,VH1225,GZBX->NCRU,Milkrun,17ft,17:28,1426,1000,2,17
2024-03-09,VH1226,NDLX->NCRU,Milkrun,17ft,10:07,834,1000,1,10
2024-03-09,VH1227,KRL->NCRU,Milkrun,14ft,12:48,1494,1000,2,12
2024-03-09,VH1228,GZBX->NCRU,Milkrun,17ft,11:04,1129,1000,2,11
2024-03-09,VH1229,BLRX->NCRU,Longhaul,32ft,15:13,7188,1000,8,15
2024-03-09,VH1230,LJP->NCRU,Milkrun,24ft,18:26,1365,1000,2,18
2024-03-09,VH1231,LJP->NCRU,Milkrun,14ft,19:30,1170,1000,2,19
2024-03-09,VH1232,LJP->NCRU,Milkrun,14ft,01:02,1040,1000,2,1
2024-03-09,VH1233,KRL->NCRU,Milkrun,14ft,22:20,1471,1000,2,22
2024-03-09,VH1234,HYDX->NCRU,Longhaul,32ft,12:46,9446,1000,10,12
2024-03-09,VH1235,BLRX->NCRU,Longhaul,32ft,20:13,7446,1000,8,20
2024-03-09,VH1236,HYDX->NCRU,Longhaul,32ft,19:44,5816,1000,6,19
2024-03-09,VH1237,LJP->NCRU,Milkrun,14ft,13:33,905,1000,1,13
2024-03-09,VH1238,ROHX->NCRU,Milkrun,17ft,15:49,1456,1000,2,15
2024-03-09,VH1239,KRL->NCRU,Milkrun,24ft,15:42,1335,1000,2,15
2024-03-09,VH1240,LJP->NCRU,Milkrun,17ft,13:58,724,1000,1,13
2024-03-09,VH1241,LJP->NCRU,Milkrun,17ft,02:18,1353,1000,2,2
2024-03-09,VH1242,NDLX->NCRU,Milkrun,24ft,10:03,848,1000,1,10
2024-03-09,VH1243,PATX->NCRU,Longhaul,32ft,20:09,5191,1000,6,20
2024-03-09,VH1244,NDLX->NCRU,Milkrun,14ft,15:31,970,1000,1,15
2024-03-09,VH1245,GZBX->NCRU,Milkrun,24ft,11:52,1166,1000,2,11
2024-03-09,VH1246,BLRX->NCRU,Longhaul,32ft,15:35,6911,1000,7,15
2024-03-09,VH1247,NDLX->NCRU,Milkrun,17ft,06:54,1170,1000,2,6
2024-03-09,VH1248,ROHX->NCRU,Milkrun,24ft,13:32,1081,1000,2,13
2024-03-09,VH1249,MJAX->NCRU,Longhaul,32ft,16:57,5805,1000,6,16
2024-03-09,VH1250,PATX->NCRU,Longhaul,32ft,18:24,6616,1000,7,18
2024-03-09,VH1251,KRL->NCRU,Milkrun,14ft,14:46,1361,1000,2,14
2024-03-09,VH1252,NDLX->NCRU,Milkrun,14ft,16:33,1081,1000,2,16
2024-03-09,VH1253,LJP->NCRU,Milkrun,14ft,18:35,1292,1000,2,18
2024-03-09,VH1254,NDLX->NCRU,Milkrun,17ft,06:38,1010,1000,2,6
2024-03-09,VH1255,HYDX->NCRU,Longhaul,32ft,17:32,5530,1000,6,17
2024-03-09,VH1256,NDLX->NCRU,Milkrun,17ft,18:04,1406,1000,2,18
2024-03-09,VH1257,LJP->NCRU,Milkrun,17ft,23:48,756,1000,1,23
2024-03-09,VH1258,PATX->NCRU,Longhaul,32ft,06:46,5089,1000,6,6
2024-03-09,VH1259,PATX->NCRU,Longhaul,32ft,00:26,8763,1000,9,0
2024-03-09,VH1260,NDLX->NCRU,Milkrun,17ft,06:52,1323,1000,2,6
2024-03-09,VH1261,LKOX->NCRU,Longhaul,32ft,17:54,5331,1000,6,17
2024-03-09,VH1262,GZBX->NCRU,Milkrun,17ft,16:53,902,1000,1,16
2024-03-09,VH1263,LKOX->NCRU,Longhaul,32ft,14:52,6041,1000,7,14
2024-03-09,VH1264,HYDX->NCRU,Longhaul,32ft,12:17,7426,1000,8,12
2024-03-09,VH1265,PNQX->NCRU,Longhaul,32ft,16:26,9099,1000,10,16
2024-03-09,VH1266,NDLX->NCRU,Milkrun,24ft,17:53,882,1000,1,17
2024-03-09,VH1267,KRL->NCRU,Milkrun,24ft,17:49,958,1000,1,17
2024-03-09,VH1268,LJP->NCRU,Milkrun,24ft,03:29,993,1000,1,3
2024-03-09,VH1269,GZBX->NCRU,Milkrun,17ft,04:14,849,1000,1,4
2024-03-09,VH1270,HYDX->NCRU,Longhaul,32ft,15:04,5815,1000,6,15
2024-03-09,VH1271,GZBX->NCRU,Milkrun,14ft,17:27,1476,1000,2,17
2024-03-09,VH1272,LJP->NCRU,Milkrun,24ft,18:13,1374,1000,2,18
2024-03-09,VH1273,ROHX->NCRU,Milkrun,14ft,07:41,1035,1000,2,7
2024-03-09,VH1274,GZBX->NCRU,Milkrun,24ft,14:28,1432,1000,2,14
2024-03-09,VH1275,HYDX->NCRU,Longhaul,32ft,13:40,8195,1000,9,13
2024-03-09,VH1276,GZBX->NCRU,Milkrun,14ft,14:49,927,1000,1,14
2024-03-09,VH1277,GZBX->NCRU,Milkrun,24ft,02:09,1143,1000,2,2
2024-03-09,VH1278,PNQX->NCRU,Longhaul,32ft,17:04,5006,1000,6,17
2024-03-09,VH1279,LKOX->NCRU,Longhaul,32ft,18:03,9091,1000,10,18
2024-03-09,VH1280,GZBX->NCRU,Milkrun,24ft,10:55,1197,1000,2,10
2024-03-09,VH1281,ROHX->NCRU,Milkrun,14ft,20:33,1332,1000,2,20
2024-03-09,VH1282,NDLX->NCRU,Milkrun,24ft,14:57,1368,1000,2,14
2024-03-09,VH1283,NDLX->NCRU,Milkrun,17ft,17:40,742,1000,1,17
2024-03-09,VH1284,LKOX->NCRU,Longhaul,32ft,23:12,6056,1000,7,23
2024-03-09,VH1285,GZBX->NCRU,Milkrun,14ft,14:25,1134,1000,2,14
2024-03-09,VH1286,NDLX->NCRU,Milkrun,17ft,16:03,1097,1000,2,16
2024-03-09,VH1287,LJP->NCRU,Milkrun,14ft,14:42,1444,1000,2,14
2024-03-09,VH1288,LJP->NCRU,Milkrun,24ft,17:03,1153,1000,2,17
2024-03-09,VH1289,HYDX->NCRU,Longhaul,32ft,16:52,6184,1000,7,16
2024-03-09,VH1290,GZBX->NCRU,Milkrun,14ft,11:47,710,1000,1,11
2024-03-09,VH1291,GZBX->NCRU,Milkrun,24ft,13:51,1068,1000,2,13
2024-03-09,VH1292,LKOX->NCRU,Longhaul,32ft,14:09,6872,1000,7,14
2024-03-09,VH1293,GZBX->NCRU,Milkrun,17ft,16:44,986,1000,1,16
2024-03-09,VH1294,KRL->NCRU,Milkrun,14ft,17:33,1324,1000,2,17
2024-03-09,VH1295,MJAX->NCRU,Longhaul,32ft,15:06,5713,1000,6,15
2024-03-09,VH1296,NDLX->NCRU,Milkrun,24ft,22:37,1187,1000,2,22
2024-03-09,VH1297,PNQX->NCRU,Longhaul,32ft,15:42,8031,1000,9,15
2024-03-09,VH1298,PATX->NCRU,Longhaul,32ft,22:53,7943,1000,8,22
2024-03-09,VH1299,BLRX->NCRU,Longhaul,32ft,11:00,7551,1000,8,11
2024-03-09,VH1300,ROHX->NCRU,Milkrun,17ft,02:50,1433,1000,2,2
2024-03-09,VH1301,LJP->NCRU,Milkrun,14ft,15:43,1429,1000,2,15
2024-03-09,VH1302,ROHX->NCRU,Milkrun,24ft,15:27,1246,1000,2,15
2024-03-09,VH1303,LJP->NCRU,Milkrun,17ft,18:29,981,1000,1,18
2024-03-09,VH1304,ROHX->NCRU,Milkrun,14ft,18:00,743,1000,1,18
2024-03-09,VH1305,KRL->NCRU,Milkrun,24ft,15:22,1098,1000,2,15
2024-03-09,VH1306,GZBX->NCRU,Milkrun,17ft,11:19,1189,1000,2,11
2024-03-09,VH1307,KRL->NCRU,Milkrun,14ft,20:43,807,1000,1,20
2024-03-09,VH1308,LKOX->NCRU,Longhaul,32ft,11:58,6908,1000,7,11
2024-03-09,VH1309,GZBX->NCRU,Milkrun,14ft,20:23,841,1000,1,20
2024-03-09,VH1310,NDLX->NCRU,Milkrun,24ft,01:41,734,1000,1,1
2024-03-09,VH1311,LJP->NCRU,Milkrun,24ft,17:32,823,1000,1,17
2024-03-09,VH1312,NDLX->NCRU,Milkrun,24ft,01:47,1149,1000,2,1
2024-03-09,VH1313,KRL->NCRU,Milkrun,17ft,13:24,728,1000,1,13
2024-03-09,VH1314,LKOX->NCRU,Longhaul,32ft,11:21,6727,1000,7,11
2024-03-09,VH1315,ROHX->NCRU,Milkrun,17ft,18:27,1070,1000,2,18
2024-03-09,VH1316,PATX->NCRU,Longhaul,32ft,14:58,5720,1000,6,14
2024-03-09,VH1317,PNQX->NCRU,Longhaul,32ft,04:45,9284,1000,10,4
2024-03-09,VH1318,NDLX->NCRU,Milkrun,24ft,15:07,1358,1000,2,15
2024-03-09,VH1319,LJP->NCRU,Milkrun,17ft,14:31,806,1000,1,14
2024-03-09,VH1320,KRL->NCRU,Milkrun,24ft,15:06,987,1000,1,15
2024-03-09,VH1321,GZBX->NCRU,Milkrun,17ft,19:34,885,1000,1,19
2024-03-09,VH1322,KRL->NCRU,Milkrun,24ft,03:23,803,1000,1,3
2024-03-09,VH1323,MJAX->NCRU,Longhaul,32ft,15:44,8208,1000,9,15
2024-03-09,VH1324,LJP->NCRU,Milkrun,24ft,13:49,979,1000,1,13
2024-03-09,VH1325,LJP->NCRU,Milkrun,17ft,19:01,947,1000,1,19
2024-03-09,VH1326,KRL->NCRU,Milkrun,24ft,11:58,854,1000,1,11
2024-03-10,VH1327,HYDX->NCRU,Longhaul,32ft,11:31,9109,1000,10,11
